Raw.Score,Raw.Score.par.,Raw.Score.par.err.,Prob.mod_sev,Prob.sev,wt,country,wave,hhid
NA,NA,NA,NA,NA,237.77982,1,13,4495
NA,NA,NA,NA,NA,237.77982,1,14,4495
NA,NA,NA,NA,NA,237.77982,1,16,4495
0,-2.239673802,0.986077689,0,0,188.36313,1,0,4497
NA,NA,NA,NA,NA,214.04015,1,4,4497
0,-2.239673802,0.986077689,0,0,214.04015,1,5,4497
0,-2.239673802,0.986077689,0,0,214.04015,1,6,4497
0,-2.239673802,0.986077689,0,0,214.04015,1,8,4497
0,-2.239673802,0.986077689,0,0,214.04015,1,9,4497
0,-2.239673802,0.986077689,0,0,214.04015,1,10,4497
NA,NA,NA,NA,NA,214.04015,1,11,4497
NA,NA,NA,NA,NA,214.04015,1,12,4497
NA,NA,NA,NA,NA,214.04015,1,13,4497
NA,NA,NA,NA,NA,214.04015,1,14,4497
NA,NA,NA,NA,NA,214.04015,1,16,4497
0,-2.239673802,0.986077689,0,0,362.83014,1,0,4498
NA,NA,NA,NA,NA,461.13077,1,4,4498
2,-1.067980817,0.596132647,0.102313721,0.000000395,461.13077,1,5,4498
5,0.402958933,0.591196231,0.886669419,0.00637204,461.13077,1,6,4498
2,-1.067980817,0.596132647,0.102313721,0.000000395,461.13077,1,8,4498
6,1.01091217,0.665694606,0.976536878,0.097001395,461.13077,1,9,4498
4,-0.075879615,0.560002271,0.663226332,0.000246386,461.13077,1,10,4498
NA,NA,NA,NA,NA,461.13077,1,11,4498
NA,NA,NA,NA,NA,461.13077,1,12,4498
NA,NA,NA,NA,NA,461.13077,1,13,4498
NA,NA,NA,NA,NA,461.13077,1,14,4498
0,-2.239673802,0.986077689,0,0,305.92664,1,0,4499
NA,NA,NA,NA,NA,388.45969,1,4,4499
3,-0.568211215,0.556479815,0.322480453,0.00000563,388.45969,1,5,4499
8,2.802268842,0.986077689,0.99920582,0.826344533,388.45969,1,6,4499
1,-1.747231604,0.756912002,0.02895151,0.00000085,388.45969,1,8,4499
5,0.402958933,0.591196231,0.886669419,0.00637204,388.45969,1,9,4499
0,-2.239673802,0.986077689,0,0,388.45969,1,10,4499
NA,NA,NA,NA,NA,388.45969,1,11,4499
NA,NA,NA,NA,NA,388.45969,1,12,4499
NA,NA,NA,NA,NA,388.45969,1,13,4499
NA,NA,NA,NA,NA,388.45969,1,14,4499
NA,NA,NA,NA,NA,388.45969,1,16,4499
0,-2.239673802,0.986077689,0,0,257.76508,1,0,4500
NA,NA,NA,NA,NA,335.56851,1,4,4500
3,-0.568211215,0.556479815,0.322480453,0.00000563,335.56851,1,5,4500
0,-2.239673802,0.986077689,0,0,335.56851,1,6,4500
0,-2.239673802,0.986077689,0,0,335.56851,1,8,4500
0,-2.239673802,0.986077689,0,0,335.56851,1,9,4500
0,-2.239673802,0.986077689,0,0,335.56851,1,10,4500
NA,NA,NA,NA,NA,335.56851,1,11,4500
NA,NA,NA,NA,NA,335.56851,1,12,4500
NA,NA,NA,NA,NA,335.56851,1,13,4500
NA,NA,NA,NA,NA,335.56851,1,14,4500
NA,NA,NA,NA,NA,335.56851,1,16,4500
0,-2.239673802,0.986077689,0,0,176.72563,1,0,4501
NA,NA,NA,NA,NA,202.58745,1,4,4501
0,-2.239673802,0.986077689,0,0,202.58745,1,5,4501
0,-2.239673802,0.986077689,0,0,202.58745,1,6,4501
0,-2.239673802,0.986077689,0,0,202.58745,1,8,4501
0,-2.239673802,0.986077689,0,0,202.58745,1,9,4501
0,-2.239673802,0.986077689,0,0,202.58745,1,10,4501
NA,NA,NA,NA,NA,202.58745,1,11,4501
NA,NA,NA,NA,NA,202.58745,1,12,4501
NA,NA,NA,NA,NA,202.58745,1,13,4501
NA,NA,NA,NA,NA,202.58745,1,14,4501
NA,NA,NA,NA,NA,202.58745,1,16,4501
0,-2.239673802,0.986077689,0,0,193.32764,1,0,4503
NA,NA,NA,NA,NA,215.19943,1,4,4503
0,-2.239673802,0.986077689,0,0,215.19943,1,5,4503
0,-2.239673802,0.986077689,0,0,215.19943,1,6,4503
0,-2.239673802,0.986077689,0,0,215.19943,1,8,4503
0,-2.239673802,0.986077689,0,0,215.19943,1,9,4503
0,-2.239673802,0.986077689,0,0,215.19943,1,10,4503
NA,NA,NA,NA,NA,215.19943,1,11,4503
NA,NA,NA,NA,NA,215.19943,1,12,4503
NA,NA,NA,NA,NA,215.19943,1,13,4503
0,-2.239673802,0.986077689,0,0,193.32764,1,0,4504
NA,NA,NA,NA,NA,277.63983,1,4,4504
4,-0.075879615,0.560002271,0.663226332,0.000246386,277.63983,1,5,4504
5,0.402958933,0.591196231,0.886669419,0.00637204,277.63983,1,6,4504
4,-0.075879615,0.560002271,0.663226332,0.000246386,277.63983,1,8,4504
3,-0.568211215,0.556479815,0.322480453,0.00000563,277.63983,1,9,4504
NA,NA,NA,NA,NA,277.63983,1,11,4504
NA,NA,NA,NA,NA,277.63983,1,14,4504
NA,NA,NA,NA,NA,277.63983,1,16,4504
NA,NA,NA,NA,NA,277.63983,1,19,4504
0,-2.239673802,0.986077689,0,0,176.72563,1,0,4505
NA,NA,NA,NA,NA,209.18553,1,4,4505
3,-0.568211215,0.556479815,0.322480453,0.00000563,209.18553,1,5,4505
2,-1.067980817,0.596132647,0.102313721,0.000000395,209.18553,1,6,4505
2,-1.067980817,0.596132647,0.102313721,0.000000395,209.18553,1,8,4505
0,-2.239673802,0.986077689,0,0,209.18553,1,9,4505
0,-2.239673802,0.986077689,0,0,209.18553,1,10,4505
NA,NA,NA,NA,NA,209.18553,1,11,4505
NA,NA,NA,NA,NA,209.18553,1,12,4505
NA,NA,NA,NA,NA,209.18553,1,13,4505
NA,NA,NA,NA,NA,209.18553,1,14,4505
NA,NA,NA,NA,NA,209.18553,1,16,4505
0,-2.239673802,0.986077689,0,0,193.32764,1,0,4506
NA,NA,NA,NA,NA,236.23047,1,4,4506
0,-2.239673802,0.986077689,0,0,236.23047,1,5,4506
0,-2.239673802,0.986077689,0,0,236.23047,1,6,4506
0,-2.239673802,0.986077689,0,0,236.23047,1,8,4506
0,-2.239673802,0.986077689,0,0,236.23047,1,9,4506
2,-1.067980817,0.596132647,0.102313721,0.000000395,236.23047,1,10,4506
NA,NA,NA,NA,NA,236.23047,1,11,4506
NA,NA,NA,NA,NA,236.23047,1,12,4506
NA,NA,NA,NA,NA,236.23047,1,13,4506
NA,NA,NA,NA,NA,236.23047,1,14,4506
NA,NA,NA,NA,NA,236.23047,1,16,4506
NA,NA,NA,NA,NA,236.23047,1,19,4506
0,-2.239673802,0.986077689,0,0,219.34909,1,0,4507
NA,NA,NA,NA,NA,263.84131,1,4,4507
0,-2.239673802,0.986077689,0,0,263.84131,1,5,4507
0,-2.239673802,0.986077689,0,0,263.84131,1,6,4507
0,-2.239673802,0.986077689,0,0,263.84131,1,8,4507
0,-2.239673802,0.986077689,0,0,263.84131,1,9,4507
0,-2.239673802,0.986077689,0,0,263.84131,1,10,4507
